price,Locality,Area,Possession Status,Furnishing Status,Number of Rooms,Number of Bathroom,Number of Parking,View /Facing,Floor No.,Additional Rooms,Age of Property (Years),Total Floor Count,clustering
42.0,Patancheru,1200.0,Under Construction,Semi-Furnished,2,2,2,East,18.0,"Pooja Room,Servant Room,Study Room,Extra Room",0-1,15.0,premium
62.0,Kphb,1120.0,Ready To Move,Semi-Furnished,2,2,1,West,3.0,Pooja Room,0-1,5.0,premium
92.8,Serilingampally,1600.0,Ready To Move,Semi-Furnished,3,3,1,East,3.0,Pooja Room,0-1,5.0,low
35.0,Bhanur,1450.0,Ready To Move,Unfurnished,2,2,1,East,4.0,"Pooja Room,Servant Room,Study Room",0-1,5.0,low
70.0,Miyapur,1200.0,Under Construction,Unfurnished,2,1,1,East,7.0,"Pooja Room,Servant Room",0-1,9.0,premium
55.0,Bachupally,1050.0,Ready To Move,Unfurnished,2,2,1,East,2.0,Pooja Room,0-1,5.0,premium
41.85,Bacharam,1550.0,Under Construction,Unfurnished,3,2,2,Garden Facing,4.0,Pooja Room,2-4,5.0,low
60.5,Miyapur,1210.0,Under Construction,Unfurnished,2,2,1,East,18.0,"Pooja Room,Servant Room",0-1,13.0,premium
56.0,Patancheru Shankarpalli Road,1350.0,Under Construction,Unfurnished,2,2,1,East,2.0,Pooja Room,0-1,10.0,low
57.48,Kollur,1250.0,Under Construction,Unfurnished,2,3,1,West,18.0,Servant Room,0-1,20.0,premium
85.75,Miyapur,1715.0,Under Construction,Unfurnished,3,3,1,East,3.0,"Pooja Room,Servant Room",0-1,13.0,low
24.62,Medchal,1120.0,Under Construction,Unfurnished,2,2,1,East,1.0,Pooja Room,0-1,6.0,premium
68.75,Pragathi Nagar,1250.0,Ready To Move,Furnished,2,2,2,West,2.0,"Pooja Room,Servant Room,Study Room,Extra Room",0-1,6.0,premium
47.85,Narapally,1113.0,Ready To Move,Unfurnished,2,2,1,East,1.0,Pooja Room,0-1,5.0,premium
133.0,Kokapet,2237.1499999999996,Under Construction,Unfurnished,3,3,2,East,6.0,Pooja Room,0-1,10.0,high
80.0,Patancheru,1500.0,Under Construction,Unfurnished,3,2,1,East,5.0,Pooja Room,10+,6.0,low
65.0,Sangareddy,980.0,Ready To Move,Unfurnished,2,2,2,East,3.0,Pooja Room,2-4,4.0,premium
30.78,Bacharam,1140.0,Under Construction,Unfurnished,2,2,1,East,2.0,Pooja Room,0-1,5.0,premium
56.0,Miyapur,1058.0,Under Construction,Semi-Furnished,2,2,1,North East,5.0,Pooja Room,0-1,6.0,premium
60.0,Kompally,1135.0,Under Construction,Unfurnished,2,2,1,East,5.0,"Pooja Room,Study Room,Extra Room",0-1,13.0,premium
55.0,Patighanpur,1000.0,Under Construction,Unfurnished,2,1,1,East,5.0,"Pooja Room,Servant Room",0-1,5.0,premium
140.0,Gachibowli,2237.1499999999996,Ready To Move,Semi-Furnished,3,3,2,East,3.0,Pooja Room,5-7,8.0,high
55.0,Miyapur,1268.0,Under Construction,Semi-Furnished,2,2,1,South West,5.0,Pooja Room,0-1,8.0,premium
74.25,Pragathi Nagar,1350.0,Ready To Move,Furnished,3,3,4,North East,1.0,"Pooja Room,Servant Room,Study Room,Extra Room",0-1,6.0,low
72.0,Miyapur,1250.0,Ready To Move,Semi-Furnished,2,2,2,North,18.0,Pooja Room,2-4,20.0,premium
48.0,Pragathi Nagar,1050.0,Under Construction,Semi-Furnished,2,2,1,North,3.0,Pooja Room,0-1,5.0,premium
44.64,Patancheru,930.0,Under Construction,Semi-Furnished,2,2,1,East,6.0,Pooja Room,0-1,5.0,premium
68.75,Miyapur,1250.0,Under Construction,Semi-Furnished,2,2,1,East,18.0,"Pooja Room,Study Room",0-1,9.0,premium
75.4,Nacharam,1450.0,Under Construction,Unfurnished,3,3,1,West,6.0,Pooja Room,0-1,14.0,low
90.5,Manikonda,1350.0,Under Construction,Unfurnished,2,2,1,West,5.0,"Pooja Room,Extra Room",0-1,12.0,low
52.0,Pragathi Nagar,1250.0,Ready To Move,Semi-Furnished,2,2,1,Park Facing,5.0,Pooja Room,0-1,5.0,premium
60.0,Pragathi Nagar,1200.0,Under Construction,Semi-Furnished,2,2,2,East,2.0,"Pooja Room,Study Room,Extra Room",0-1,9.0,premium
83.0,Madinaguda,1240.0,Ready To Move,Semi-Furnished,2,2,1,East,2.0,Pooja Room,2-4,4.0,premium
66.0,Pragathi Nagar,1200.0,Ready To Move,Furnished,2,2,3,North West,5.0,"Pooja Room,Servant Room,Study Room,Extra Room",2-4,9.0,premium
83.0,Madinaguda,1240.0,Ready To Move,Semi-Furnished,2,2,1,East,2.0,Pooja Room,2-4,4.0,premium
44.8,Bachupally,1120.0,Under Construction,Unfurnished,2,2,2,East,2.0,"Pooja Room,Study Room,Extra Room",0-1,12.0,premium
85.0,Pragathi Nagar,1550.0,Ready To Move,Unfurnished,2,2,2,East,3.0,"Pooja Room,Servant Room",0-1,5.0,low
60.48,Miyapur,1120.0,Under Construction,Unfurnished,2,2,1,East,3.0,Pooja Room,0-1,5.0,premium
60.0,Alwal,1170.0,Ready To Move,Semi-Furnished,2,2,1,East,3.0,Pooja Room,0-1,5.0,premium
51.0,Miyapur,1260.0,Under Construction,Semi-Furnished,2,2,1,South,4.0,Pooja Room,0-1,8.0,premium
48.0,Miyapur,1150.0,Under Construction,Semi-Furnished,2,2,1,East,3.0,Pooja Room,0-1,5.0,premium
70.0,Suchitra,1250.0,Ready To Move,Semi-Furnished,2,2,1,North East,2.0,"Pooja Room,Study Room",0-1,5.0,premium
140.0,Karmanghat,1900.0,Ready To Move,Unfurnished,3,2,2,East,3.0,Pooja Room,0-1,3.0,high
65.0,Madinaguda,1060.0,Ready To Move,Unfurnished,2,2,1,East,2.0,Pooja Room,0-1,7.0,premium
52.87,Ghatkesar,1230.0,Ready To Move,Furnished,2,2,1,North East,18.0,Pooja Room,0-1,12.0,premium
57.0,Kothapet,1040.0,Ready To Move,Semi-Furnished,2,2,1,West,5.0,Pooja Room,8-10,5.0,premium
50.0,Patancheru,1050.0,Ready To Move,Unfurnished,2,2,1,East,1.0,Pooja Room,0-1,3.0,premium
29.0,Bhanur,1450.0,Under Construction,Unfurnished,2,2,2,East,2.0,"Pooja Room,Servant Room,Extra Room",0-1,15.0,low
140.0,Kukatpally,2237.1499999999996,Ready To Move,Semi-Furnished,3,3,1,West,9.0,Pooja Room,2-4,20.0,high
37.68,Kollur,1300.0,Under Construction,Unfurnished,2,2,1,East,2.0,Pooja Room,0-1,20.0,premium
78.4,Kondapur,1400.0,Ready To Move,Unfurnished,2,1,2,East,3.0,Pooja Room,2-4,5.0,low
78.95,Kondapur,1410.0,Ready To Move,Unfurnished,2,2,1,East,4.0,Study Room,0-1,4.0,low
75.0,Patancheru,1450.0,Ready To Move,Unfurnished,2,2,2,East,3.0,"Pooja Room,Servant Room,Study Room",0-1,15.0,low
85.0,Ghatkesar,1150.0,Ready To Move,Unfurnished,2,2,1,East,3.0,"Pooja Room,Servant Room",2-4,5.0,premium
140.0,Gachibowli,1745.0,Ready To Move,Semi-Furnished,3,3,2,West,2.0,Servant Room,2-4,15.0,low
39.93,Adibatla,1210.0,Under Construction,Unfurnished,2,2,2,East,4.0,"Pooja Room,Study Room",0-1,8.0,premium
60.0,Boduppal,1665.0,Under Construction,Unfurnished,3,3,1,East,1.0,Pooja Room,0-1,10.0,low
38.0,Boduppal,1350.0,Under Construction,Unfurnished,3,3,1,East,1.0,Pooja Room,0-1,10.0,low
43.74,Dammaiguda,972.0,Ready To Move,Unfurnished,2,2,1,West,1.0,Servant Room,0-1,5.0,premium
140.0,Kondapur,2237.1499999999996,Ready To Move,Unfurnished,4,4,3,East,1.0,"Pooja Room,Servant Room,Study Room,Extra Room",0-1,20.0,high
127.0,Hastinapuram,1893.0,Under Construction,Unfurnished,3,3,2,West,3.0,Pooja Room,0-1,11.0,high
49.72,Ameenpur,1105.0,Under Construction,Unfurnished,2,2,4,East,1.0,Pooja Room,0-1,5.0,premium
51.3,Ameenpur,1140.0,Under Construction,Unfurnished,2,2,1,West,1.0,Pooja Room,0-1,5.0,premium
53.0,Bachupally,1150.0,Ready To Move,Semi-Furnished,2,2,1,West,4.0,Pooja Room,0-1,5.0,premium
54.0,Pragathi Nagar,1150.0,Ready To Move,Semi-Furnished,2,2,1,West,3.0,Pooja Room,0-1,5.0,premium
48.57,Ameenpur,1130.0,Under Construction,Unfurnished,2,1,1,East,4.0,Pooja Room,0-1,6.0,premium
65.0,Kphb,1180.0,Ready To Move,Semi-Furnished,2,2,1,East,2.0,Pooja Room,0-1,5.0,premium
70.0,Beeramguda,1050.0,Ready To Move,Unfurnished,2,2,1,East,2.0,Pooja Room,0-1,5.0,premium
73.2,Kukatpally,1220.0,Ready To Move,Unfurnished,2,2,1,East,3.0,Pooja Room,0-1,15.0,premium
140.0,Shaikpet,1900.0,Ready To Move,Furnished,3,3,2,West,18.0,Pooja Room,2-4,20.0,high
110.00000000000001,Suraram,1933.0,Ready To Move,Furnished,4,3,2,East,6.0,"Pooja Room,Extra Room",8-10,9.0,high
95.0,Madinaguda,1245.0,Ready To Move,Unfurnished,2,2,1,East,1.0,Pooja Room,8-10,14.0,premium
33.53,Medchal,1525.0,Under Construction,Unfurnished,3,2,1,East,4.0,Pooja Room,0-1,5.0,low
45.0,Shankarpalli,1150.0,Ready To Move,Semi-Furnished,2,2,1,North,3.0,Pooja Room,0-1,5.0,premium
49.48,Bachupally,1100.0,Ready To Move,Semi-Furnished,2,2,1,West,4.0,Pooja Room,0-1,5.0,premium
64.0,Kphb,1058.0,Under Construction,Semi-Furnished,2,2,1,North West,4.0,Pooja Room,0-1,7.0,premium
55.0,Pragathi Nagar,1050.0,Ready To Move,Unfurnished,2,2,1,East,2.0,"Pooja Room,Servant Room,Study Room",0-1,12.0,premium
46.96,Bachupally,1174.0,Under Construction,Unfurnished,2,2,1,East,5.0,Pooja Room,0-1,20.0,premium
72.0,Miyapur,1200.0,Ready To Move,Furnished,2,2,3,East,3.0,"Pooja Room,Servant Room,Study Room,Extra Room",2-4,9.0,premium
70.0,Nagole,1287.0,Ready To Move,Unfurnished,2,2,1,East,4.0,"Pooja Room,Study Room",0-1,5.0,premium
35.0,Bongloor,1050.0,Under Construction,Unfurnished,2,2,2,East,6.0,Pooja Room,2-4,6.0,premium
48.26,Annojiguda,1270.0,Under Construction,Unfurnished,2,2,1,East,1.0,"Pooja Room,Servant Room,Extra Room",0-1,5.0,premium
120.0,Kondapur,1585.0,Under Construction,Unfurnished,3,3,2,East,5.0,Pooja Room,0-1,14.0,low
47.81,Kompalli,1366.0,Under Construction,Unfurnished,3,1,2,East,5.0,Extra Room,0-1,11.0,low
60.75,Mallapur,1350.0,Ready To Move,Unfurnished,3,3,2,East,2.0,Study Room,0-1,5.0,low
70.0,Vijayanagar Colony,996.0,Ready To Move,Unfurnished,2,2,2,East,1.0,Study Room,5-7,5.0,premium
76.95,Bachupally,1350.0,Under Construction,Unfurnished,2,2,2,North East,3.0,Extra Room,0-1,5.0,low
71.0,Pragathi Nagar,1450.0,Ready To Move,Unfurnished,3,3,1,East,2.0,Pooja Room,0-1,5.0,low
51.75,Hayathnagar,1150.0,Under Construction,Unfurnished,2,2,1,East,18.0,"Pooja Room,Servant Room,Study Room",0-1,5.0,premium
28.6,Bacharam,1100.0,Under Construction,Unfurnished,2,2,1,East,1.0,Pooja Room,0-1,5.0,premium
58.0,Patancheru,1050.0,Under Construction,Unfurnished,2,1,1,East,6.0,Pooja Room,0-1,6.0,premium
60.48,Bachupally,1120.0,Under Construction,Unfurnished,2,2,1,East,3.0,Pooja Room,0-1,5.0,premium
48.0,Ghatkesar,1200.0,Ready To Move,Semi-Furnished,2,2,1,East,4.0,Pooja Room,0-1,5.0,premium
70.0,Ecil,1450.0,Ready To Move,Unfurnished,2,1,1,East,2.0,"Servant Room,Study Room",2-4,5.0,low
57.5,Pragathi Nagar,1150.0,Ready To Move,Semi-Furnished,2,2,2,East,2.0,"Pooja Room,Study Room,Extra Room",0-1,5.0,premium
50.0,Kphb,1250.0,Under Construction,Semi-Furnished,2,2,1,North East,2.0,Pooja Room,0-1,5.0,premium
60.22,Madinaguda,1095.0,Ready To Move,Unfurnished,2,2,1,East,1.0,"Pooja Room,Study Room",0-1,5.0,premium
53.45,Pragathi Nagar,1075.0,Under Construction,Unfurnished,2,2,1,East,2.0,Pooja Room,0-1,5.0,premium
29.7,Bacharam,1100.0,Under Construction,Unfurnished,2,2,2,East,1.0,Pooja Room,0-1,5.0,premium
54.6,Bachupally,1050.0,Under Construction,Unfurnished,2,2,1,East,1.0,Pooja Room,0-1,20.0,premium
34.0,Gachibowli,1145.0,Under Construction,Unfurnished,2,2,1,South East,2.0,Servant Room,0-1,10.0,premium
39.15,Bacharam,1450.0,Under Construction,Unfurnished,2,2,1,North West,1.0,Pooja Room,2-4,5.0,low
47.58,Ghatkesar,1190.0,Ready To Move,Unfurnished,2,2,1,East,4.0,Pooja Room,0-1,6.0,premium
39.14,Krishna Reddy Pet,1030.0,Ready To Move,Unfurnished,2,2,1,West,3.0,"Pooja Room,Study Room,Extra Room",0-1,5.0,premium
48.0,A S Rao Nagar,1060.0,Ready To Move,Unfurnished,2,2,1,West,1.0,Pooja Room,8-10,5.0,premium
42.0,Ameenpur,1050.0,Under Construction,Unfurnished,2,1,2,East,1.0,Pooja Room,2-4,5.0,premium
100.0,Hastinapuram,1454.0,Under Construction,Unfurnished,3,3,2,East,4.0,Pooja Room,0-1,11.0,low
62.0,Patancheru,1100.0,Ready To Move,Semi-Furnished,2,2,1,East,2.0,Pooja Room,2-4,5.0,premium
130.0,Kompally,1800.0,Under Construction,Unfurnished,3,2,1,North,6.0,"Pooja Room,Study Room",0-1,8.0,low
52.0,Bachupally,1450.0,Ready To Move,Semi-Furnished,2,2,1,East,4.0,Pooja Room,2-4,6.0,low
51.6,Ameenpur,1200.0,Under Construction,Unfurnished,2,2,1,South,18.0,Pooja Room,0-1,10.0,premium
68.0,Kondapur,1132.0,Ready To Move,Unfurnished,2,2,1,East,1.0,Pooja Room,2-4,5.0,premium
56.23,Ameenpur,1250.0,Ready To Move,Semi-Furnished,2,2,1,West,8.0,Pooja Room,0-1,20.0,premium
41.85,Bacharam,1550.0,Under Construction,Unfurnished,3,2,1,South,3.0,Pooja Room,2-4,5.0,low
56.25,Ameenpur,1250.0,Ready To Move,Semi-Furnished,2,2,2,East,4.0,Pooja Room,0-1,20.0,premium
62.0,Kukatpally,1058.0,Under Construction,Semi-Furnished,2,2,1,North West,3.0,Pooja Room,0-1,7.0,premium
60.0,Pragathi Nagar,1200.0,Under Construction,Furnished,2,2,3,East,2.0,"Pooja Room,Servant Room,Study Room,Extra Room",0-1,9.0,premium
92.0,Bandlaguda Jagir,1550.0,Ready To Move,Furnished,3,3,2,East,5.0,Pooja Room,2-4,8.0,low
95.0,Puppalaguda,1150.0,Ready To Move,Unfurnished,2,2,1,East,4.0,"Pooja Room,Servant Room,Study Room",0-1,5.0,premium
28.6,Bacharam,1100.0,Under Construction,Unfurnished,2,2,1,East,1.0,Pooja Room,0-1,5.0,premium
27.48,Rudraram,1100.0,Under Construction,Unfurnished,2,2,1,East,6.0,Pooja Room,0-1,15.0,premium
41.0,Kollur,1050.0,Ready To Move,Unfurnished,2,2,3,North East,4.0,Pooja Room,2-4,14.0,premium
57.5,Ghatkesar,1455.0,Ready To Move,Unfurnished,3,1,2,North,5.0,Extra Room,0-1,7.0,low
42.0,Patancheru Shankarpalli Road,1600.0,Under Construction,Unfurnished,2,2,1,East,2.0,Pooja Room,2-4,5.0,low
140.0,Somajiguda,2237.1499999999996,Ready To Move,Semi-Furnished,4,5,2,Garden Facing,1.0,"Pooja Room,Servant Room,Study Room",5-7,10.0,high
38.79,Bhanur,1940.0,Under Construction,Unfurnished,2,2,2,East,2.0,"Servant Room,Study Room",0-1,15.0,high
125.0,Bachupally,2237.1499999999996,Ready To Move,Unfurnished,3,3,1,East,5.0,"Pooja Room,Study Room,Extra Room",0-1,13.0,high
64.0,Kukatpally,1058.0,Under Construction,Semi-Furnished,2,2,1,North East,4.0,Pooja Room,0-1,6.0,premium
22.07,Isnapur,920.0,Under Construction,Unfurnished,2,2,1,East,2.0,Pooja Room,0-1,5.0,premium
22.54,Shamirpet,1127.0,Under Construction,Unfurnished,2,2,1,North East,18.0,Pooja Room,0-1,9.0,premium
54.0,Miyapur,1140.0,Ready To Move,Semi-Furnished,2,2,1,West,3.0,Pooja Room,0-1,5.0,premium
52.0,Chandanagar,1160.0,Ready To Move,Semi-Furnished,2,2,1,West,4.0,Pooja Room,0-1,5.0,premium
56.85,Miyapur,1210.0,Under Construction,Unfurnished,2,3,1,East,18.0,Pooja Room,0-1,10.0,premium
66.55,Tellapur,1210.0,Ready To Move,Unfurnished,2,2,2,North,18.0,Pooja Room,0-1,5.0,premium
37.78,Chowdhariguda,1260.0,Under Construction,Unfurnished,2,2,1,East,2.0,Pooja Room,0-1,15.0,premium
60.75,Narsingi,1350.0,Under Construction,Unfurnished,2,2,1,East,18.0,Pooja Room,0-1,20.0,low
61.0,Nizampet,1215.0,Under Construction,Unfurnished,3,3,1,East,5.0,Pooja Room,0-1,5.0,premium
58.0,Miyapur,1100.0,Under Construction,Semi-Furnished,2,2,1,East,4.0,Pooja Room,0-1,7.0,premium
47.0,Pragathi Nagar,1080.0,Ready To Move,Semi-Furnished,2,2,1,West,5.0,Study Room,0-1,5.0,premium
65.0,Pragathi Nagar,1182.0,Ready To Move,Semi-Furnished,2,2,1,East,1.0,Pooja Room,2-4,7.0,premium
58.0,Miyapur,1050.0,Under Construction,Semi-Furnished,2,2,1,East,3.0,Pooja Room,0-1,5.0,premium
45.0,Kphb,1100.0,Ready To Move,Semi-Furnished,2,2,1,North,4.0,Pooja Room,0-1,5.0,premium
60.0,Kphb,1100.0,Under Construction,Semi-Furnished,2,2,1,East,4.0,Pooja Room,0-1,5.0,premium
64.0,Miyapur,1160.0,Ready To Move,Semi-Furnished,2,2,1,East,3.0,Pooja Room,2-4,5.0,premium
46.0,Miyapur,930.0,Under Construction,Semi-Furnished,2,2,1,East,3.0,Pooja Room,0-1,4.0,premium
51.0,Miyapur,1080.0,Ready To Move,Semi-Furnished,2,2,1,North,5.0,Pooja Room,2-4,5.0,premium
79.75,Miyapur,1450.0,Under Construction,Semi-Furnished,3,3,1,West,18.0,"Pooja Room,Study Room,Extra Room",0-1,9.0,low
42.9,Bacharam,1650.0,Under Construction,Unfurnished,3,3,1,North East,4.0,Pooja Room,0-1,5.0,low
48.0,Miyapur,1150.0,Ready To Move,Semi-Furnished,2,2,1,North,4.0,Pooja Room,2-4,5.0,premium
60.0,Kphb,1100.0,Under Construction,Semi-Furnished,2,2,1,East,2.0,Pooja Room,0-1,5.0,premium
140.0,Gachibowli,1945.0,Ready To Move,Semi-Furnished,3,3,2,North,2.0,Pooja Room,2-4,9.0,high
95.0,Hitech City,1283.0,Ready To Move,Semi-Furnished,2,3,3,Beach View,2.0,Pooja Room,0-1,10.0,premium
70.0,Beeramguda,1050.0,Ready To Move,Unfurnished,2,2,1,East,1.0,Pooja Room,0-1,2.0,premium
56.0,Kphb,1050.0,Under Construction,Semi-Furnished,2,2,1,North,2.0,Pooja Room,0-1,5.0,premium
54.0,Pragathi Nagar,1050.0,Under Construction,Semi-Furnished,2,2,1,East,2.0,Pooja Room,0-1,5.0,premium
51.0,Bachupally,1200.0,Ready To Move,Semi-Furnished,2,2,1,West,3.0,Pooja Room,2-4,5.0,premium
49.0,Bachupally,1000.0,Ready To Move,Semi-Furnished,2,2,1,North West,1.0,Pooja Room,2-4,4.0,premium
50.0,Bachupally,1150.0,Ready To Move,Semi-Furnished,2,2,1,East,4.0,Pooja Room,0-1,6.0,premium
57.5,Pragathi Nagar,1150.0,Ready To Move,Furnished,2,2,3,East,1.0,"Pooja Room,Servant Room,Study Room,Extra Room",0-1,2.0,premium
74.25,Pragathi Nagar,1350.0,Ready To Move,Furnished,3,3,5,East,3.0,"Pooja Room,Servant Room,Study Room,Extra Room",0-1,6.0,low
27.58,Medchal,1150.0,Under Construction,Unfurnished,2,2,2,East,2.0,"Pooja Room,Servant Room,Study Room",0-1,5.0,premium
66.0,Pragathi Nagar,1200.0,Ready To Move,Furnished,2,2,4,East,3.0,"Pooja Room,Servant Room,Study Room,Extra Room",0-1,6.0,premium
28.0,Isnapur,920.0,Ready To Move,Unfurnished,2,2,1,East,2.0,"Pooja Room,Servant Room,Study Room",0-1,5.0,premium
67.5,Ghatkesar,1500.0,Ready To Move,Unfurnished,3,2,1,East,5.0,"Pooja Room,Servant Room",0-1,5.0,low
83.75,Kondapur,1250.0,Ready To Move,Semi-Furnished,2,2,1,East,1.0,Pooja Room,0-1,2.0,premium
47.0,Miyapur,1100.0,Ready To Move,Semi-Furnished,2,2,1,East,3.0,Pooja Room,0-1,6.0,premium
74.0,Kondapur,1276.0,Ready To Move,Semi-Furnished,2,2,1,North East,4.0,Pooja Room,2-4,4.0,premium
56.0,Miyapur,1050.0,Under Construction,Semi-Furnished,2,2,1,North,2.0,Pooja Room,0-1,5.0,premium
66.0,Pragathi Nagar,1200.0,Ready To Move,Furnished,2,2,4,East,3.0,"Pooja Room,Servant Room,Study Room,Extra Room",0-1,6.0,premium
70.0,Patancheru,1250.0,Under Construction,Unfurnished,2,2,1,East,4.0,Pooja Room,10+,6.0,premium
27.58,Medchal,1150.0,Under Construction,Unfurnished,2,2,2,East,2.0,"Pooja Room,Servant Room,Study Room",0-1,5.0,premium
55.0,Isnapur,1550.0,Under Construction,Unfurnished,2,2,2,East,3.0,"Servant Room,Study Room",0-1,12.0,low
75.76,Bachupally,1353.0,Under Construction,Semi-Furnished,3,3,1,East,18.0,Pooja Room,0-1,20.0,low
47.0,Kushaiguda,1080.0,Ready To Move,Unfurnished,2,2,1,East,3.0,Pooja Room,0-1,5.0,premium
60.0,Miyapur,1100.0,Under Construction,Semi-Furnished,2,2,1,North,4.0,Pooja Room,0-1,6.0,premium
81.75,Manikonda,1635.0,Under Construction,Unfurnished,2,2,2,North,5.0,Pooja Room,0-1,5.0,low
60.0,Uppal,1200.0,Ready To Move,Unfurnished,2,2,1,East,1.0,"Pooja Room,Servant Room",0-1,5.0,premium
78.95,Kondapur,1410.0,Ready To Move,Unfurnished,3,2,1,East,2.0,Pooja Room,0-1,4.0,low
84.0,Madinaguda,1310.0,Ready To Move,Semi-Furnished,2,2,1,West,5.0,Pooja Room,5-7,6.0,premium
25.0,Patighanpur,1000.0,Under Construction,Unfurnished,2,2,1,East,3.0,Pooja Room,0-1,5.0,premium
48.59,Tukkuguda,1130.0,Under Construction,Unfurnished,2,2,1,East,1.0,Study Room,0-1,6.0,premium
54.0,Nallakunta,950.0,Ready To Move,Semi-Furnished,2,2,1,West,4.0,Pooja Room,8-10,5.0,premium
74.25,Pragathi Nagar,1350.0,Ready To Move,Furnished,2,2,2,West,3.0,"Pooja Room,Servant Room,Study Room,Extra Room",2-4,9.0,low
60.0,Beeramguda,1250.0,Ready To Move,Unfurnished,2,2,1,East,1.0,Pooja Room,0-1,2.0,premium
55.0,Peerzadiguda,1190.0,Ready To Move,Unfurnished,2,2,2,East,3.0,"Pooja Room,Extra Room",0-1,5.0,premium
68.0,Miyapur,1000.0,Ready To Move,Semi-Furnished,2,2,1,East,1.0,Pooja Room,2-4,4.0,premium
38.24,Chandanagar,1045.0,Ready To Move,Unfurnished,2,2,1,East,4.0,Pooja Room,0-1,5.0,premium
62.5,Ghatkesar,1250.0,Ready To Move,Semi-Furnished,2,2,1,North East,18.0,Pooja Room,0-1,12.0,premium
42.0,Beeramguda,1106.0,Ready To Move,Unfurnished,2,2,3,East,1.0,Extra Room,0-1,1.0,premium
92.0,Bandlaguda Jagir,1550.0,Ready To Move,Furnished,3,3,2,North East,5.0,Pooja Room,0-1,9.0,low
50.83,Suraram,1130.0,Under Construction,Unfurnished,2,2,1,East,1.0,Pooja Room,0-1,5.0,premium
60.0,Kphb,1058.0,Under Construction,Semi-Furnished,2,2,1,North,3.0,Pooja Room,0-1,5.0,premium
50.08,Narapally,1113.0,Ready To Move,Unfurnished,2,2,1,East,2.0,Pooja Room,0-1,5.0,premium
35.0,Serilingampally,900.0,Under Construction,Unfurnished,2,2,1,East,1.0,"Pooja Room,Study Room",0-1,4.0,premium
52.6,Chengicherla,1096.0,Under Construction,Unfurnished,2,2,1,East,2.0,Pooja Room,0-1,5.0,premium
103.0,Kompally,2060.0,Under Construction,Unfurnished,3,3,2,East,1.0,"Pooja Room,Study Room",0-1,20.0,high
60.0,Alwal,1180.0,Ready To Move,Semi-Furnished,2,2,1,East,4.0,Pooja Room,0-1,5.0,premium
45.0,Hayathnagar,972.0,Under Construction,Unfurnished,2,2,1,East,5.0,"Pooja Room,Servant Room,Study Room",2-4,5.0,premium
66.0,Kukatpally,1150.0,Under Construction,Semi-Furnished,2,2,1,North East,3.0,Pooja Room,0-1,7.0,premium
60.48,Ameenpur,1120.0,Ready To Move,Unfurnished,2,2,2,North,1.0,Pooja Room,0-1,11.0,premium
59.0,Gajularamaram,1180.0,Ready To Move,Semi-Furnished,2,2,1,West,5.0,Pooja Room,0-1,6.0,premium
84.2,Hastinapuram,1229.0,Under Construction,Unfurnished,2,2,1,North,1.0,"Pooja Room,Extra Room",0-1,11.0,premium
66.0,Kphb,1050.0,Under Construction,Semi-Furnished,2,2,1,North,4.0,Pooja Room,0-1,7.0,premium
78.75,Suchitra,1575.0,Ready To Move,Unfurnished,3,3,2,East,3.0,Pooja Room,0-1,5.0,low
54.0,Patancheru,1180.0,Ready To Move,Semi-Furnished,2,2,1,East,4.0,Pooja Room,0-1,5.0,premium
24.0,Bhanur,1050.0,Ready To Move,Unfurnished,2,2,1,East,2.0,"Pooja Room,Servant Room,Study Room",0-1,5.0,premium
59.0,Gajularamaram,1180.0,Ready To Move,Semi-Furnished,2,2,1,West,5.0,Pooja Room,0-1,6.0,premium
45.0,Gajularamaram,1200.0,Ready To Move,Semi-Furnished,2,2,1,North,3.0,Pooja Room,0-1,5.0,premium
65.5,Nacharam,950.0,Ready To Move,Semi-Furnished,2,2,2,East,3.0,Pooja Room,10+,4.0,premium
140.0,Jubilee Hills,1475.0,Ready To Move,Furnished,3,3,2,West,4.0,"Study Room,Extra Room",5-7,4.0,low
64.0,Kukatpally,1100.0,Under Construction,Semi-Furnished,2,2,1,North East,2.0,Pooja Room,0-1,7.0,premium
45.0,Pragathi Nagar,1080.0,Ready To Move,Semi-Furnished,2,1,1,West,4.0,Study Room,2-4,5.0,premium
50.0,Mehdipatnam,900.0,Ready To Move,Semi-Furnished,2,2,1,East,2.0,"Pooja Room,Study Room",0-1,5.0,premium
48.0,Bachupally,1258.0,Under Construction,Semi-Furnished,2,2,1,North East,18.0,Pooja Room,0-1,20.0,premium
40.0,Almasguda,1152.0,Ready To Move,Unfurnished,3,3,2,West,5.0,Servant Room,5-7,5.0,premium
27.01,Medchal,1175.0,Under Construction,Unfurnished,2,2,2,East,3.0,"Pooja Room,Servant Room,Study Room",0-1,5.0,premium
40.0,Kowkoor,1075.0,Under Construction,Unfurnished,2,2,2,East,2.0,Pooja Room,0-1,5.0,premium
30.51,Bacharam,1130.0,Under Construction,Unfurnished,2,2,1,East,2.0,Pooja Room,0-1,5.0,premium
55.0,Miyapur,930.0,Under Construction,Semi-Furnished,2,2,1,North,3.0,Pooja Room,0-1,6.0,premium
40.0,Kismatpur,980.0,Ready To Move,Unfurnished,2,2,1,North,1.0,"Pooja Room,Servant Room,Study Room",0-1,4.0,premium
76.27,Mallapur,1695.0,Ready To Move,Unfurnished,3,3,2,East,4.0,Study Room,0-1,5.0,low
